,Headlines,Links
184,"Coal India dues from state power gencos mount to Rs 22,000 crore amid tepid demand",https://www.moneycontrol.com/news/business/coal-india-dues-from-state-power-gencos-mount-to-rs-22000-crore-amid-tepid-demand-5542001.html
185,"Coal India lines up Rs 10,000 crore capex for 2020-21",https://www.moneycontrol.com/news/business/coal-india-lines-up-rs-10000-crore-capex-for-2020-21-5528271.html
186,"Coal India's arm Mahanadi Coalfields terms workers strike illegal, to deduct 8-days of wages",https://www.moneycontrol.com/news/india/coal-india-arm-terms-workers-strike-illegal-to-deduct-8-days-of-wages-5524571.html
187,"Coal India clocks average daily output of 44% during 3-day strike, attendance close to 36%",https://www.moneycontrol.com/news/india/coal-india-clocks-average-daily-output-of-44-during-3-day-strike-attendance-close-to-36-5518851.html
188,Coal India workers strike cuts output by 56%: Official,https://www.moneycontrol.com/news/india/coal-india-workers-strike-cuts-output-by-56-official-5513351.html
189,Coal India's avg daily production falls 56% during three-day strike,https://www.moneycontrol.com/news/business/coal-indias-avg-daily-production-falls-56-during-three-day-strike-5509871.html
190,Coal production nil in most mines during 3-day strike: Trade union leader,https://www.moneycontrol.com/news/india/coal-production-nil-in-most-mines-during-3-day-strike-trade-union-leader-5508691.html
191,"NLC India, CIL sign pact to form JV to develop 5,000 MW solar, thermal power assets",https://www.moneycontrol.com/news/india/nlc-india-cil-sign-pact-to-form-jv-to-develop-5000-mw-solar-thermal-power-assets-5506731.html
192,Coal India trade unions begin 3-day strike; around 4 MT of coal output likely to be hit,https://www.moneycontrol.com/news/india/coal-india-trade-unions-begin-3-day-strike-around-4-mt-of-coal-output-likely-to-be-hit-5498211.html
193,Buy Coal India; target of Rs 155: Prabhudas Lilladher,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-155-prabhudas-lilladher-5493051.html
194,Coal India output falls for third straight month on tepid demand,https://www.moneycontrol.com/news/business/coal-india-output-falls-for-third-straight-month-on-tepid-demand-5494391.html
195,Coal India trade unions to proceed with 3-day strike from July 2 as talks fail,https://www.moneycontrol.com/news/business/coal-india-trade-unions-to-proceed-with-3-day-strike-from-thursday-as-talks-fail-5493681.html
196,Hold Coal India; target of Rs 150: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/5493251-5493251.html
197,Buy Coal India; target of Rs 208: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-208-emkay-global-financial-5486901.html
198,Coal India: Uninspiring outlook  ,https://www.moneycontrol.com/news/business/moneycontrol-research/coal-india-uninspiring-outlook-5481271.html
199,"Coal India identifies 14 additional projects for 'first mile connectivity'; to invest over Rs 3,400 crore",https://www.moneycontrol.com/news/business/coal-india-identifies-14-additional-projects-for-first-mile-connectivity-to-invest-over-rs-3400-crore-5476451.html
200,"Coal India Consolidated March 2020 Net Sales at Rs 27,568.23 crore, down 3.43% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-consolidated-march-2020-net-sales-at-rs-27568-23-crore-down-3-43-y-o-y-5472881.html
201,"Coal India Standalone March 2020 Net Sales at Rs 329.00 crore, down 4.9% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/coal-india-standalone-march-2020-net-sales-at-rs-329-00-crore-down-4-9-y-o-y-5471471.html
202,Panel opposes proposal of separating CMPDIL from Coal India: Sources,https://www.moneycontrol.com/news/business/panel-opposes-proposal-of-separating-cmpdil-from-coal-india-sources-5469791.html
203,"Coal India Q4 profit falls 23% to Rs 4,638 crore, revenue dips 3.6%",https://www.moneycontrol.com/news/business/earnings/coal-india-q4-profit-falls-23-to-rs-4653-crore-revenue-dips-3-6-5458901.html
204,"Coal India likely to report double-digit decline in Q4 profit, operating income",https://www.moneycontrol.com/news/business/earnings/coal-india-likely-to-report-double-digit-decline-in-q4-profit-operating-income-5458831.html
205,CIL's coal supply to power sector drops 24% to 62 MT in Apr-May,https://www.moneycontrol.com/news/business/cils-coal-supply-to-power-sector-drops-24-to-62-mt-in-apr-may-5457491.html
206,Coal India eyes increasing coal output; share price jumps 3%,https://www.moneycontrol.com/news/business/markets/coal-india-eyes-increasing-coal-output-share-price-jumps-3-5437831.html
207,Coal India trade unions plan 3-day strike next month against commercial mining,https://www.moneycontrol.com/news/business/coal-india-trade-unions-plan-3-day-strike-next-month-against-commercial-mining-5407021.html
208,What we can learn from Coal India’s faulty capital allocation,https://www.moneycontrol.com/news/business/moneycontrol-research/what-we-can-learn-from-coal-indias-faulty-capital-allocation-5383551.html
209,Western Coalfields Ltd targets 100 MT coal production by FY27: Nitin Gadkari,https://www.moneycontrol.com/news/india/western-coalfields-ltd-targets-100-mt-coal-production-by-fy27-nitin-gadkari-5368301.html
210,Coal India output falls 11% to 41.3 million tonne in May,https://www.moneycontrol.com/news/india/coal-india-output-falls-11-to-41-3-million-tonne-in-may-5354091.html
211,Need to consume domestic coal instead of imported fuel to cut forex costs: Coal India tells NRS,https://www.moneycontrol.com/news/india/need-to-consume-domestic-coal-instead-of-imported-fuel-to-cut-forex-costs-coal-india-tells-nrs-5353681.html
212,Coal India's May sales driven sharply lower by slump in power demand,https://www.moneycontrol.com/news/business/coal-indias-may-sales-driven-sharply-lower-by-slump-in-power-demand-5344811.html
213,Buy Coal India; target of Rs 264: ICICI Securities,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-264-icici-securities-5334301.html
214,Buy Coal India; target of Rs 195: Motilal Oswal,https://www.moneycontrol.com/news/business/stocks/buy-coal-india-target-of-rs-195-motilal-oswal-5332061.html
215,Coronavirus pandemic: Coal supply by CIL to power sector dips 22% to 32 MT in April due to demand slump,https://www.moneycontrol.com/news/business/coronavirus-pandemic-coal-supply-by-cil-to-power-sector-dips-22-to-32-mt-in-april-due-to-demand-slump-5326951.html
216,Coal India arm MCL reports 42.6% growth in overburden removal,https://www.moneycontrol.com/news/india/coal-india-arm-mcl-reports-42-6-growth-in-overburden-removal-5321521.html
217,Coal India share price tumbles 5% after government opens mining to private players,https://www.moneycontrol.com/news/business/stocks/coal-india-share-price-tumbles-5-after-government-opens-mining-to-private-players-5280261.html
