,Headlines,Links
111,National Hydrogen Mission: All you need to know about India's plans and potential,https://www.moneycontrol.com/news/business/economy/national-hydrogen-mission-all-you-need-to-know-about-indias-plans-and-potential-6486731.html
112,Buy NTPC; target of Rs 140: Sharekhan,https://www.moneycontrol.com/news/business/buy-ntpc-target-of-rs-140-sharekhan-2-6479891.html
113,"Uttarakhand glacier disaster: Damage to NTPC project may delay its commissioning, says Power Minister R K Singh",https://www.moneycontrol.com/news/india/uttarakhand-glacier-disaster-damage-to-ntpc-project-may-delay-its-commissioning-says-power-minister-r-k-singh-6470501.html
114,Explained: Status of hydroelectric power in India,https://www.moneycontrol.com/news/business/explained-status-of-hydroelectric-power-in-india-6468511.html
115,Glacier burst: Did the rising number of dams in Uttarakhand trigger the disaster?,https://www.moneycontrol.com/news/business/glacier-burst-did-the-rising-number-of-dams-in-uttarakhand-trigger-disaster-6467121.html
116,"Avalanche damages a part of under-construction hydro plant in Tapovan, says NTPC",https://www.moneycontrol.com/news/business/avalanche-damages-a-part-of-under-construction-hydro-plant-in-tapovan-says-ntpc-6467831.html
117,NTPC's and Tata Power’s green energy bets await returns’ test,https://www.moneycontrol.com/news/opinion/ntpcs-and-tata-powers-green-energy-bets-await-returns-test-6465981.html
118,Uttarakhand Floods | Around 200MW power supply to national grid cut from major plants due to Avalanche,https://www.moneycontrol.com/news/india/uttarakhand-floods-around-200mw-power-supply-to-national-grid-cut-from-major-plants-due-to-avalanche-6465311.html
119,"NTPC Consolidated December 2020 Net Sales at Rs 27,526.03 crore, up 8.32% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-consolidated-december-2020-net-sales-at-rs-27526-03-crore-up-8-32-y-o-y-2-6454871.html
120,"NTPC Standalone December 2020 Net Sales at Rs 24,509.26 crore, up 4.31% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-standalone-december-2020-net-sales-at-rs-24509-26-crore-up-4-31-y-o-y-2-6454471.html
121,"NTPC net up 16% at Rs 3,876 crore in December quarter; to pay 30% interim dividend",https://www.moneycontrol.com/news/business/earnings/ntpc-net-up-16-at-rs-3876-crore-in-december-quarter-to-pay-30-interim-dividend-6449841.html
122,"NTPC Consolidated December 2020 Net Sales at Rs 27,526.03 crore, up 8.32% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-consolidated-december-2020-net-sales-at-rs-27526-03-crore-up-8-32-y-o-y-6450251.html
123,"NTPC Standalone December 2020 Net Sales at Rs 24,509.26 crore, up 4.31% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-standalone-december-2020-net-sales-at-rs-24509-26-crore-up-4-31-y-o-y-6450131.html
124,Budget 2021: Capital outlay for energy majors sees a rise,https://www.moneycontrol.com/news/business/budget-2021-capital-outlay-for-energy-majors-sees-a-rise-6435501.html
125,NTPC declares 150 MW unit of Kameng Hydro-Electric Project commercially operational,https://www.moneycontrol.com/news/business/ntpc-declares-150-mw-unit-of-kameng-hydro-electric-project-commercially-operational-6382561.html
126,NTPC arm makes 50 MW solar project in Kasargod commercially operational,https://www.moneycontrol.com/news/business/ntpc-arm-makes-50-mw-solar-project-in-kasargod-commercially-operational-6345881.html
127,Tactical Pick: NTPC — Offering a better risk reward,https://www.moneycontrol.com/news/business/moneycontrol-research/tactical-pick-ntpc-offering-a-better-risk-reward-6318611.html
128,NTPC declares Dulanga coal mine commercially operational,https://www.moneycontrol.com/news/business/ntpc-declares-dulanga-coal-mine-commercially-operational-6278441.html
129,Buy NTPC: target of Rs 140: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-140-sharekhan-6242751.html
130,NTPC has a long way to go on ESG despite its focus on renewable energy,https://www.moneycontrol.com/news/opinion/ntpc-has-a-long-way-to-go-on-esg-despite-its-focus-on-renewable-energy-6228651.html
131,How a few PSUs have changed adversity into opportunity,https://www.moneycontrol.com/news/opinion/how-a-few-psus-have-changed-adversity-into-opportunity-6207181.html
132,"NTPC offers to buy back masala bonds worth Rs 4,000 crore",https://www.moneycontrol.com/news/business/ntpc-offers-to-buy-back-masala-bonds-worth-rs-4000-crore-6198261.html
133,NTPC share price gains after CLSA maintains buy rating,https://www.moneycontrol.com/news/business/stocks/ntpc-share-price-gains-after-clsa-maintains-buy-rating-6163031.html
134,Buy NTPC; target of Rs 125: Emkay Global Financial,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-125-emkay-global-financial-6103341.html
135,Buy NTPC; target of Rs 140: Dolat Capital Market,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-140-dolat-capital-market-6084351.html
136,Hold NTPC; target of Rs 88: ICICI Direct,https://www.moneycontrol.com/news/business/stocks/hold-ntpc-target-of-rs-88-icici-direct-6081371.html
137,Buy NTPC: target of Rs 123: Sharekhan,https://www.moneycontrol.com/news/business/stocks/buy-ntpc-target-of-rs-123-sharekhan-6071311.html
138,"NTPC — Valuation low, stock a ripe case for re-rating",https://www.moneycontrol.com/news/business/moneycontrol-research/ntpc-valuation-low-stock-a-ripe-case-for-re-rating-6063111.html
139,"What should investors do with NTPC post Q2 show: buy, sell or hold?",https://www.moneycontrol.com/news/business/stocks/what-should-investors-do-with-ntpc-post-q2-show-buy-sell-or-hold-6055841.html
140,"NTPC Standalone September 2020 Net Sales at Rs 24,677.14 crore, up 8.4% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-standalone-september-2020-net-sales-at-rs-24677-14-crore-up-8-4-y-o-y-6057741.html
141,"NTPC Consolidated September 2020 Net Sales at Rs 27,707.76 crore, up 13.28% Y-o-Y",https://www.moneycontrol.com/news/business/earnings/ntpc-consolidated-september-2020-net-sales-at-rs-27707-76-crore-up-13-28-y-o-y-6056631.html
142,"NTPC posts 7% YoY rise in Q2 profit; board approves share buyback of Rs 2,276 crore",https://www.moneycontrol.com/news/business/markets/ntpc-posts-7-yoy-rise-in-q2-profit-board-approves-share-buyback-of-rs-2276-crore-6051951.html
143,NTPC share price up 3%; board to consider share buyback,https://www.moneycontrol.com/news/business/stocks/ntpc-share-price-up-3-board-to-consider-share-buyback-6020791.html
144,NTPC board to consider buyback of equity shares on November 2,https://www.moneycontrol.com/news/business/markets/ntpc-board-to-consider-buyback-of-equity-shares-on-november-2-6018391.html
145,SEBI grants exemption to NTPC for buy-back programme,https://www.moneycontrol.com/news/business/markets/sebi-grants-exemption-to-ntpc-for-buy-back-programme-6006651.html
146,Why the government is justified in giving PSUs a choice between buyback or capex,https://www.moneycontrol.com/news/opinion/why-the-government-is-justified-in-giving-psus-a-choice-between-buyback-or-capex-5990601.html
147,"NTPC eyes Rs 98,000 crore revenue in FY21",https://www.moneycontrol.com/news/business/ntpc-eyes-rs-98000-crore-revenue-in-fy21-5905061.html
148,NTPC share price up 3% after CLSA retains buy with target of Rs 140,https://www.moneycontrol.com/news/business/stocks/ntpc-share-price-up-3-after-clsa-retains-buy-with-target-of-rs-140-5893071.html
149,NTPC invites bids for supply of biomass pellets,https://www.moneycontrol.com/news/business/ntpc-invites-bids-for-supply-of-biomass-pellets-5891761.html
150,"NTPC shares jump 5% on plans to raise Rs 15,000 cr via bonds",https://www.moneycontrol.com/news/business/markets/ntpc-shares-jump-5-on-plans-to-raise-rs-15000-cr-via-bonds-5783601.html
151,"NTPC to seek shareholders' nod to raise up to Rs 15,000 crore via bonds",https://www.moneycontrol.com/news/business/ntpc-to-seek-shareholders-nod-to-raise-up-to-rs-15000-crore-via-bonds-5779901.html
